step,total_reward,action,level,levels_completed,x,y,vx,vy,goal_dist,event,cause,gradient,coins,kills,win,time,death,grid_player_mean,grid_player_std,grid_player_min,grid_player_max,grid_solid_mean,grid_solid_std,grid_solid_min,grid_solid_max,grid_hazard_mean,grid_hazard_std,grid_hazard_min,grid_hazard_max,grid_collectible_mean,grid_collectible_std,grid_collectible_min,grid_collectible_max,scalar_mean,scalar_std,scalar_min,scalar_max,dijkstra_val,obs_warnings
15580,-0.0025,RUN+LEFT,2,13,3.5642361111111107,13.181979166666668,1.7447916666666665,-9.431249999999999,32.557948652715346,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15584,-0.0025,RUN+LEFT,2,13,3.591145833333333,13.035208333333335,1.6145833333333333,-8.806249999999999,32.54418255269294,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15588,-0.6603922,RUN+LEFT,2,13,3.6158854166666665,12.898854166666668,1.484375,-8.181249999999999,32.5322606473338,,,-0.6598922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15592,-0.0025,RIGHT,2,13,3.6484375,12.772916666666669,1.953125,-7.556249999999999,32.51211563450899,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15596,-0.0025,RUN+LEFT+JUMP,2,13,3.6788194444444446,12.657395833333336,1.8229166666666667,-6.931249999999999,32.49356421077626,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15600,-0.0025,RIGHT,2,13,3.7170138888888893,12.552291666666669,2.291666666666667,-6.306249999999999,32.46656564840096,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15604,-0.0025,RIGHT,2,13,3.763020833333334,12.45760416666667,2.760416666666667,-5.681249999999999,32.43102517701403,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15608,-0.0025,RIGHT,2,13,3.8168402777777786,12.373333333333337,3.229166666666667,-5.056249999999999,32.386856605993394,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15612,-0.0025,RUN+LEFT,2,13,3.868489583333334,12.29947916666667,3.0989583333333335,-4.431249999999999,32.343899209809145,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15616,-0.0025,LEFT,2,13,3.9123263888888893,12.23604166666667,2.6302083333333335,-3.8062499999999986,32.30767989361455,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15620,-0.0025,IDLE,2,13,3.953993055555556,12.183020833333337,2.5,-3.1812499999999986,32.27252532793411,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15624,1.9731827,RUN+RIGHT+JUMP,2,13,4.006076388888889,12.14041666666667,3.125,-2.5562499999999986,32.22588294431291,,,1.9736826419830322,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15628,-0.0025,RIGHT,2,13,4.065972222222222,12.108229166666671,3.59375,-1.9312499999999986,32.1702970196277,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15632,-0.0025,RUN+RIGHT,2,13,4.136284722222222,12.086458333333338,4.21875,-1.3062499999999986,32.10314875023983,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15636,-0.0025,IDLE,2,13,4.204427083333333,12.075104166666671,4.088541666666667,-0.6812499999999986,32.03690472566887,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15640,-0.0025,RUN+LEFT+JUMP,2,13,4.270399305555555,12.074166666666672,3.9583333333333335,-0.05624999999999858,31.97154559276108,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15644,-0.0025,RUN+LEFT+JUMP,2,13,4.334201388888888,12.083645833333339,3.828125,0.5687500000000014,31.907062410040407,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15648,-0.0025,IDLE,2,13,4.395833333333333,12.110486111111117,3.6979166666666665,1.6104166666666682,31.842607760456808,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15652,-0.0025,LEFT+JUMP,2,13,4.449652777777778,12.154687500000005,3.2291666666666665,2.652083333333335,31.783814089335497,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15656,-0.0025,RUN+LEFT+JUMP,2,13,4.501302083333333,12.216250000000006,3.098958333333333,3.6937500000000014,31.725143569539934,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15660,-0.0025,RIGHT,2,13,4.560763888888888,12.295173611111117,3.567708333333333,4.735416666666668,31.656773458803414,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15664,-0.0025,RUN+LEFT,2,13,4.618055555555555,12.39145833333334,3.4374999999999996,5.777083333333335,31.58873232775046,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15668,-0.0025,JUMP,2,13,4.673177083333333,12.505104166666673,3.307291666666666,6.818750000000002,31.52116956805446,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15672,-0.0025,IDLE,2,13,4.726128472222222,12.636111111111116,3.1770833333333326,7.860416666666669,31.454265033421773,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15676,-0.0025,RUN+LEFT+JUMP,2,13,4.776909722222222,12.784479166666673,3.046874999999999,8.902083333333335,31.388229334001334,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15680,-0.0025,RUN+RIGHT,2,13,4.838107638888889,12.95020833333334,3.671874999999999,9.943750000000001,31.31077713400842,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15684,0.65739816,IDLE,2,13,4.897135416666667,13.133298611111117,3.5416666666666656,10.985416666666667,31.234694846311985,,,0.6578981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15688,-0.0025,RIGHT+JUMP,2,13,4.963975694444445,13.331215277777783,4.010416666666666,11.875,31.150557243628917,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15692,1.9731827,RUN+LEFT+JUMP,2,13,5.028645833333334,13.52913194444445,3.8802083333333326,11.875,31.06975970079372,,,1.9736826419830322,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15696,-0.0025,RUN+RIGHT,2,13,5.103732638888889,13.727048611111115,4.505208333333332,11.875,30.97976185940608,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15700,-0.0025,LEFT+JUMP,2,13,5.171006944444445,13.924965277777781,4.036458333333332,11.875,30.89874725483091,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15704,0.6573922,RUN+RIGHT,2,13,5.248697916666667,14.122881944444448,4.661458333333332,11.875,30.80854024479111,,,0.6578922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15708,-0.0025,LEFT+JUMP,2,13,5.318576388888889,14.320798611111114,4.192708333333332,11.875,30.727340791368405,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15712,-0.0025,RUN+RIGHT,2,13,5.398871527777779,14.51871527777778,4.817708333333332,11.875,30.63695918660562,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15716,-0.0025,RUN+LEFT+JUMP,2,13,5.476996527777779,14.716631944444446,4.687499999999999,11.875,30.549971759910193,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15720,-0.0025,RIGHT,2,13,5.562934027777779,14.914548611111112,5.156249999999999,11.875,30.4564145906088,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15724,0.65739816,RUN+LEFT,2,13,5.646701388888889,15.112465277777778,5.026041666666666,11.875,30.36627165883935,,,0.6578981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15728,-0.0025,LEFT,2,13,5.72265625,15.310381944444444,4.557291666666666,11.875,30.285196344389323,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15732,-0.0025,JUMP,2,13,5.796440972222222,15.50829861111111,4.427083333333333,11.875,30.207561109766736,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15736,-0.0025,RIGHT+JUMP,2,13,5.878038194444445,15.706215277777776,4.895833333333333,11.875,30.123394438183073,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15740,-0.0025,RUN+LEFT,2,13,5.957465277777778,15.904131944444442,4.765625,11.875,30.042687683028692,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15744,2.631075,RUN+LEFT+JUMP,2,13,6.034722222222222,16.0,4.635416666666667,0.0,29.96527777777778,,,2.631574869155884,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15748,-0.6603922,RIGHT+JUMP,2,13,6.143229166666667,15.7215625,6.510416666666667,-16.70625,29.858069127718057,,,-0.6598922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15752,-0.0025,IDLE,2,13,6.249565972222222,15.453541666666666,6.380208333333334,-16.08125,29.75545229955726,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15756,-0.0025,RIGHT+JUMP,2,13,6.363715277777778,15.194687499999999,6.848958333333334,-15.53125,29.647224159426436,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15760,-0.6603982,IDLE,2,13,6.475694444444445,14.94625,6.718750000000001,-14.90625,29.543104230942095,,,-0.6598981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15764,-0.0025,RUN+RIGHT,2,13,6.598090277777778,14.708229166666666,7.343750000000001,-14.28125,29.430272971883156,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15768,-0.0025,LEFT,2,13,6.712673611111111,14.480624999999998,6.875000000000001,-13.65625,29.326711158940626,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15772,-0.0025,RIGHT,2,13,6.835069444444444,14.263437499999998,7.343750000000001,-13.03125,29.216584735844545,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15776,-0.0025,JUMP,2,13,6.955295138888888,14.055416666666666,7.213541666666668,-12.48125,29.109728353410123,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15780,1.3152905,LEFT+JUMP,2,13,7.067708333333333,13.856562499999999,6.744791666666668,-11.931249999999999,29.01158088421718,,,1.3157904148101807,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15784,-0.0025,RUN+LEFT+JUMP,2,13,7.177951388888888,13.668125,6.614583333333335,-11.306249999999999,28.916226018567446,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15788,-0.0025,RIGHT,2,13,7.296006944444444,13.490104166666667,7.083333333333335,-10.681249999999999,28.813517564288563,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15792,-0.0025,IDLE,2,13,7.411892361111111,13.3225,6.953125000000002,-10.056249999999999,28.713218290931746,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15796,-0.0025,RUN+RIGHT+JUMP,2,13,7.538194444444444,13.1640625,7.578125000000002,-9.506249999999998,28.602743172397982,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15800,-0.0025,RIGHT+JUMP,2,13,7.672309027777777,13.014791666666667,8.046875000000002,-8.956249999999997,28.4845492260475,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15804,-0.0025,RUN+LEFT,2,13,7.804253472222221,12.875937500000001,7.916666666666669,-8.331249999999997,28.368290198082065,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15808,-0.0025,LEFT+JUMP,2,13,7.928385416666666,12.746250000000002,7.447916666666669,-7.7812499999999964,28.25955474485953,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15812,2.6310809,LEFT,2,13,8.04470486111111,12.626979166666668,6.979166666666669,-7.1562499999999964,28.158050284856113,,,2.6315808296203613,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15816,-0.0025,JUMP,2,13,8.158854166666666,12.518125000000001,6.848958333333336,-6.5312499999999964,28.05802656689453,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15820,-0.0025,JUMP,2,13,8.270833333333332,12.419687500000002,6.718750000000003,-5.9062499999999964,27.95935123756333,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15824,-0.0025,RIGHT+JUMP,2,13,8.390624999999998,12.331666666666669,7.187500000000003,-5.2812499999999964,27.85200634308181,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15828,-0.0025,RUN+RIGHT,2,13,8.520833333333332,12.254062500000002,7.812500000000003,-4.6562499999999964,27.733312972819363,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15832,-0.0025,JUMP,2,13,8.648871527777777,12.186875000000002,7.68229166666667,-4.0312499999999964,27.615650471600883,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15836,-0.0025,JUMP,2,13,8.774739583333332,12.13010416666667,7.552083333333337,-3.4062499999999964,27.49892540657121,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15840,-0.0025,RIGHT,2,13,8.908420138888888,12.083750000000002,8.020833333333336,-2.7812499999999964,27.37317507037613,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15844,2.6310809,RUN+RIGHT+JUMP,2,13,9.052517361111109,12.047812500000003,8.645833333333336,-2.1562499999999964,27.235759703161843,,,2.6315808296203613,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15848,-0.0025,JUMP,2,13,9.194444444444443,12.02229166666667,8.515625000000002,-1.5312499999999964,27.09907696263924,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15852,-0.0025,IDLE,2,13,9.334201388888888,12.007187500000002,8.385416666666668,-0.9062499999999964,26.96307414276962,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15856,-0.0025,RIGHT,2,13,9.481770833333332,12.002500000000003,8.854166666666668,-0.28124999999999645,26.817838920872255,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15860,-0.0025,RUN+LEFT,2,13,9.627170138888888,12.00822916666667,8.723958333333334,0.34375000000000355,26.673214828156066,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15864,-0.0025,RIGHT+JUMP,2,13,9.780381944444443,12.031319444444447,9.192708333333334,1.3854166666666703,26.518272876099225,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15868,-0.0025,RIGHT,2,13,9.941406249999998,12.071770833333336,9.661458333333334,2.427083333333337,26.353012970311188,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15872,1.9731827,RUN+RIGHT+JUMP,2,13,10.11284722222222,12.129583333333336,10.286458333333334,3.4687500000000036,26.1748888080469,,,1.9736826419830322,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15876,-0.0025,JUMP,2,13,10.282118055555554,12.204756944444448,10.15625,4.5104166666666705,25.996409782104998,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15880,-0.0025,JUMP,2,13,10.449218749999998,12.29729166666667,10.026041666666666,5.5520833333333375,25.81767749986601,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15884,-0.0025,JUMP,2,13,10.614149305555554,12.407187500000003,9.895833333333332,6.593750000000004,25.638832210940922,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15888,-0.0025,RUN+LEFT+JUMP,2,13,10.77690972222222,12.534444444444448,9.765624999999998,7.635416666666671,25.46005417255764,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
